X_0,Y_0,X_1,Y_1,X_2,Y_2,X_3,Y_3,X_4,Y_4,X_5,Y_5,X_6,Y_6,X_7,Y_7,X_8,Y_8,X_9,Y_9,X_10,Y_10,X_11,Y_11,X_12,Y_12,X_13,Y_13,X_14,Y_14,X_15,Y_15,X_16,Y_16,X_17,Y_17,X_18,Y_18,X_19,Y_19,X_20,Y_20,Label
0.7816807627677917,0.8025514483451843,0.8311001658439636,0.6278265118598938,0.7226691246032715,0.4100002944469452,0.6191991567611694,0.2711341381072998,0.5947703123092651,0.15923857688903809,0.3867245316505432,0.4413622319698334,0.392373651266098,0.4245164394378662,0.5422388315200806,0.5139471888542175,0.6128441095352173,0.5603235363960266,0.29663562774658203,0.5480660796165466,0.326229989528656,0.5285866260528564,0.5220589637756348,0.6168854236602783,0.5940941572189331,0.6508393883705139,0.2514735460281372,0.6607794761657715,0.30208519101142883,0.6571035385131836,0.494385302066803,0.713087797164917,0.5625026226043701,0.7282602787017822,0.23001348972320557,0.7786333560943604,0.2739698886871338,0.7681587338447571,0.4257703721523285,0.7889193296432495,0.48172417283058167,0.7910277843475342,0
0.7838107347488403,0.8033860921859741,0.8373652100563049,0.6283980011940002,0.7295264005661011,0.4117628335952759,0.6242570877075195,0.27114665508270264,0.599729597568512,0.15806394815444946,0.3920389711856842,0.4421733319759369,0.38781479001045227,0.4190993905067444,0.5371199250221252,0.5101210474967957,0.6086130142211914,0.5578799843788147,0.3027752637863159,0.547697901725769,0.32242265343666077,0.5218440294265747,0.5171996355056763,0.6127007007598877,0.5898996591567993,0.6481065154075623,0.25567010045051575,0.6592812538146973,0.30028966069221497,0.6539419293403625,0.49407586455345154,0.7141172885894775,0.5636226534843445,0.7303867340087891,0.231454998254776,0.7756994366645813,0.2740445137023926,0.766543447971344,0.42622488737106323,0.7887815833091736,0.4834432899951935,0.7904560565948486,0
0.7880445122718811,0.8149727582931519,0.8359568119049072,0.6326712369918823,0.7311461567878723,0.41427111625671387,0.632243275642395,0.2731044292449951,0.6111344695091248,0.16279616951942444,0.3952052593231201,0.4552130699157715,0.38522934913635254,0.4242016077041626,0.5371910333633423,0.513985276222229,0.6024335026741028,0.5624032020568848,0.304767370223999,0.5603829026222229,0.3183668255805969,0.5245411396026611,0.5171269774436951,0.6130592226982117,0.5875038504600525,0.6496648192405701,0.25698816776275635,0.6704855561256409,0.29307469725608826,0.6538100838661194,0.4911254942417145,0.7127588391304016,0.5614977478981018,0.7327674031257629,0.2319648265838623,0.7863431572914124,0.27246445417404175,0.7711228132247925,0.4278157949447632,0.7906975746154785,0.4879871904850006,0.793328583240509,0
0.7872772216796875,0.7749221324920654,0.7953972816467285,0.5975139737129211,0.6523873805999756,0.4106062948703766,0.5385177135467529,0.2744466960430145,0.49761059880256653,0.17012491822242737,0.38613536953926086,0.48584282398223877,0.27527451515197754,0.4457399249076843,0.43944251537323,0.5098803639411926,0.5430052280426025,0.5529671907424927,0.3349072337150574,0.5992767810821533,0.22874024510383606,0.5541984438896179,0.4473816752433777,0.6112186908721924,0.5516230463981628,0.6397178173065186,0.3108811378479004,0.7102322578430176,0.2365873157978058,0.6830210089683533,0.44517695903778076,0.7103625535964966,0.5385583639144897,0.7229739427566528,0.30062970519065857,0.8249703049659729,0.2426602840423584,0.7967435121536255,0.39423900842666626,0.795375406742096,0.471057653427124,0.7968016862869263,0
0.7740702629089355,0.8123658895492554,0.8283945322036743,0.634975790977478,0.7236542105674744,0.4217440187931061,0.6313133835792542,0.2784264087677002,0.6208062767982483,0.16528549790382385,0.37890949845314026,0.4516073763370514,0.37599384784698486,0.4346849024295807,0.5234192609786987,0.5219175219535828,0.589724063873291,0.566224217414856,0.2896873950958252,0.5549988746643066,0.3084243834018707,0.53126060962677,0.5002242922782898,0.6176156997680664,0.5712496638298035,0.6519994735717773,0.24270689487457275,0.6647757291793823,0.2820932865142822,0.6612434983253479,0.47663265466690063,0.7166318893432617,0.5510313510894775,0.7300462126731873,0.22186362743377686,0.7787599563598633,0.25566932559013367,0.7713868618011475,0.4099004864692688,0.7879910469055176,0.4756779968738556,0.7842240333557129,0
0.7637406587600708,0.8211508393287659,0.8248118162155151,0.644415020942688,0.7447095513343811,0.4128755033016205,0.6443420052528381,0.26789242029190063,0.6207263469696045,0.15498456358909607,0.3979600965976715,0.4537709355354309,0.3806069493293762,0.4202267527580261,0.5349249243736267,0.5098904967308044,0.6087973117828369,0.5663687586784363,0.3069671392440796,0.555444061756134,0.3187400996685028,0.521608293056488,0.5198286175727844,0.6146647334098816,0.5869132876396179,0.6566174626350403,0.2660238742828369,0.6653435230255127,0.2845763564109802,0.6484953761100769,0.48340022563934326,0.7125507593154907,0.5484840869903564,0.736409068107605,0.24831750988960266,0.7794048190116882,0.27187374234199524,0.7627002000808716,0.41874152421951294,0.7948060631752014,0.4675021469593048,0.8073915243148804,0
0.7796506881713867,0.8102104067802429,0.835561990737915,0.6316056251525879,0.7445075511932373,0.4106390178203583,0.6425732374191284,0.2697296142578125,0.6317776441574097,0.15706223249435425,0.4027475118637085,0.44309690594673157,0.39328455924987793,0.41621527075767517,0.5440343618392944,0.5113782286643982,0.6040878891944885,0.5669312477111816,0.3038821816444397,0.5482872128486633,0.3219717741012573,0.5181083083152771,0.5166372656822205,0.6115004420280457,0.5747601389884949,0.650071918964386,0.2512947916984558,0.6590355634689331,0.2968183755874634,0.654607892036438,0.4903784692287445,0.7159462571144104,0.5491185188293457,0.7329679727554321,0.22228489816188812,0.7725594639778137,0.2605440020561218,0.7635796070098877,0.41229531168937683,0.7877081632614136,0.46646401286125183,0.7912042140960693,0
0.7699908018112183,0.8061815500259399,0.8330036401748657,0.6328641772270203,0.7357689738273621,0.4122823178768158,0.6429093480110168,0.2622617781162262,0.6232109069824219,0.1491248905658722,0.41057926416397095,0.4370765686035156,0.3940620422363281,0.4089807868003845,0.5405524969100952,0.5041472315788269,0.6127577424049377,0.5547551512718201,0.3164331614971161,0.5390785336494446,0.3190266489982605,0.5088368654251099,0.5147577524185181,0.6042760610580444,0.5867795944213867,0.640938401222229,0.262799471616745,0.6481698751449585,0.294319748878479,0.6386513710021973,0.48404544591903687,0.7028637528419495,0.5474165678024292,0.7212647199630737,0.23083162307739258,0.7631930708885193,0.2667692303657532,0.751825213432312,0.4168374836444855,0.7769061326980591,0.4690855145454407,0.780642032623291,0
0.7637919187545776,0.8096799850463867,0.8313537836074829,0.636551558971405,0.7350985407829285,0.41943055391311646,0.6363804340362549,0.27620357275009155,0.6200144290924072,0.16292116045951843,0.39863502979278564,0.44605088233947754,0.3892754316329956,0.41340315341949463,0.5307607650756836,0.5009546279907227,0.5976361036300659,0.550367534160614,0.3081457316875458,0.5447288155555725,0.31963109970092773,0.5117585062980652,0.5116193890571594,0.6035639047622681,0.5774275064468384,0.6405045986175537,0.25415927171707153,0.6512998342514038,0.2965894043445587,0.642177939414978,0.48757487535476685,0.703069806098938,0.5496798157691956,0.7207661271095276,0.22111010551452637,0.7660184502601624,0.2702500522136688,0.7558390498161316,0.4208006262779236,0.7780479192733765,0.47177520394325256,0.7802093029022217,0
0.7762691378593445,0.8158304691314697,0.8269989490509033,0.6403828263282776,0.7329614162445068,0.41207805275917053,0.6307476162910461,0.26538556814193726,0.6122437119483948,0.15187674760818481,0.39266732335090637,0.45308929681777954,0.36354172229766846,0.41499221324920654,0.5243227481842041,0.5049947500228882,0.5950983166694641,0.5603076219558716,0.3003426194190979,0.5609418749809265,0.29592713713645935,0.520391047000885,0.5046200752258301,0.6103060245513916,0.566614031791687,0.6494300961494446,0.25451502203941345,0.6738923788070679,0.2726689577102661,0.6555501222610474,0.48022377490997314,0.7151477932929993,0.5436356663703918,0.7356500029563904,0.2312813252210617,0.790412425994873,0.24483364820480347,0.7729653716087341,0.4037739038467407,0.7928991317749023,0.4617132842540741,0.7979390025138855,0
0.7795130014419556,0.8171823024749756,0.8225939273834229,0.6388870477676392,0.7172207832336426,0.4136030375957489,0.6228771209716797,0.26788562536239624,0.601074755191803,0.1578865349292755,0.402612566947937,0.4618243873119354,0.34307676553726196,0.4095624089241028,0.49227362871170044,0.4982413351535797,0.5663304328918457,0.5550649762153625,0.3125196695327759,0.5683058500289917,0.2691933512687683,0.5198774933815002,0.47927865386009216,0.6059460043907166,0.5608534812927246,0.6448574066162109,0.2624673843383789,0.6782674193382263,0.2566959261894226,0.6584305763244629,0.47095274925231934,0.7139570116996765,0.5528967380523682,0.7321709394454956,0.23546020686626434,0.7927905917167664,0.23446542024612427,0.7754043340682983,0.3954901099205017,0.790417492389679,0.4652463495731354,0.7912397980690002,0
0.7804386615753174,0.8182579874992371,0.8296630382537842,0.6405816674232483,0.7188000679016113,0.41666391491889954,0.6125368475914001,0.26858365535736084,0.5928968787193298,0.15560686588287354,0.38664865493774414,0.4633033871650696,0.32772624492645264,0.41195908188819885,0.49022412300109863,0.5002902150154114,0.5697093605995178,0.5548747777938843,0.2969881594181061,0.5691518187522888,0.25789618492126465,0.5192619562149048,0.4710739254951477,0.6077975034713745,0.5438632965087891,0.6449217200279236,0.24705837666988373,0.6803800463676453,0.2515057325363159,0.6592022180557251,0.4617733657360077,0.716376781463623,0.5332817435264587,0.7333829402923584,0.21797813475131989,0.7965197563171387,0.22900137305259705,0.7817126512527466,0.38988256454467773,0.7942314743995667,0.45220285654067993,0.7903100252151489,0
0.7794164419174194,0.8164969086647034,0.82526034116745,0.6369896531105042,0.7104424834251404,0.40982431173324585,0.6037676334381104,0.2671484351158142,0.5801948308944702,0.15706995129585266,0.38431107997894287,0.46460920572280884,0.3389272391796112,0.4184969663619995,0.5005423426628113,0.5065222978591919,0.5890519022941589,0.5652496814727783,0.29674220085144043,0.5749543905258179,0.2732672095298767,0.5225318074226379,0.4807361364364624,0.6112624406814575,0.5617358684539795,0.6552982330322266,0.25260013341903687,0.6878412961959839,0.26179468631744385,0.6619324088096619,0.4675694704055786,0.7186842560768127,0.5451010465621948,0.7406349182128906,0.2313978523015976,0.8043782711029053,0.24526964128017426,0.7839549779891968,0.4040954113006592,0.7986538410186768,0.4700521230697632,0.7982835173606873,0
0.7990133166313171,0.8124144673347473,0.8376957178115845,0.6310928463935852,0.712894082069397,0.415222704410553,0.610092282295227,0.26842623949050903,0.5858305096626282,0.15361317992210388,0.3939884305000305,0.4628298580646515,0.3417420983314514,0.41879743337631226,0.498244971036911,0.5072062611579895,0.5947568416595459,0.5639475584030151,0.3095496892929077,0.5717360973358154,0.2757459878921509,0.5227842926979065,0.48012444376945496,0.6118950247764587,0.5766076445579529,0.6539204120635986,0.26173850893974304,0.685427188873291,0.2652190029621124,0.6617960929870605,0.46650558710098267,0.7182188034057617,0.5552281141281128,0.7384870052337646,0.23601342737674713,0.8038640022277832,0.2466854751110077,0.782264232635498,0.4048318862915039,0.7975010871887207,0.47713589668273926,0.7971374988555908,0
0.799080491065979,0.7804255485534668,0.8051106929779053,0.6025294065475464,0.6631500124931335,0.4080125391483307,0.5407507419586182,0.2777705192565918,0.4985373616218567,0.17276686429977417,0.3749062716960907,0.4956977069377899,0.26962730288505554,0.4530732333660126,0.4435396194458008,0.5140125155448914,0.5488718152046204,0.5550001859664917,0.32581576704978943,0.6106380224227905,0.23343321681022644,0.5606402158737183,0.4532604217529297,0.6157381534576416,0.5460634231567383,0.6446720361709595,0.3085074722766876,0.7213060855865479,0.23821911215782166,0.688989520072937,0.4575756788253784,0.7172814607620239,0.5512791872024536,0.7306937575340271,0.30914849042892456,0.8348884582519531,0.2501031756401062,0.8067927360534668,0.4124234616756439,0.801445722579956,0.49653831124305725,0.7998859882354736,0
0.7861183881759644,0.8182823061943054,0.8283926248550415,0.6362344622612,0.7147394418716431,0.4113258421421051,0.6094427704811096,0.2706960439682007,0.585197389125824,0.15722453594207764,0.39540234208106995,0.46410250663757324,0.34551888704299927,0.4156683385372162,0.49378493428230286,0.5069803595542908,0.5734315514564514,0.5625218152999878,0.31124216318130493,0.5718804001808167,0.27776038646698,0.525547981262207,0.47643381357192993,0.614569902420044,0.5634593367576599,0.6548907160758972,0.2625049650669098,0.6840571165084839,0.2630455791950226,0.6598148345947266,0.47489362955093384,0.7206048965454102,0.568965494632721,0.744320273399353,0.2370399832725525,0.8011705875396729,0.2450924813747406,0.779120147228241,0.4055826663970947,0.7959455847740173,0.4829815626144409,0.7976149320602417,0
0.7931762933731079,0.8228174448013306,0.8348050117492676,0.6411498188972473,0.7220325469970703,0.410929799079895,0.6125295758247375,0.2668962776660919,0.5852835178375244,0.15532046556472778,0.3916131556034088,0.4670943021774292,0.3456038236618042,0.42236557602882385,0.5025846362113953,0.5116486549377441,0.5827692747116089,0.5700190663337708,0.3060436546802521,0.5800307989120483,0.2811899185180664,0.5298398733139038,0.48918431997299194,0.6163122653961182,0.5664686560630798,0.6575357913970947,0.26458877325057983,0.6951097249984741,0.27268582582473755,0.6756041646003723,0.4807872176170349,0.7287460565567017,0.5567145943641663,0.7464910745620728,0.24590782821178436,0.8139058947563171,0.25308316946029663,0.799091637134552,0.41047778725624084,0.811697781085968,0.47513145208358765,0.809120774269104,0
0.8006669282913208,0.8159511685371399,0.8341242074966431,0.6354390978813171,0.7193065881729126,0.40662097930908203,0.6079401969909668,0.26170623302459717,0.5716950297355652,0.14794817566871643,0.3687182068824768,0.459331750869751,0.33778271079063416,0.4249199628829956,0.5061646699905396,0.5092948079109192,0.5977951884269714,0.5627292990684509,0.27987781167030334,0.575639545917511,0.2741616368293762,0.5349420309066772,0.48762181401252747,0.6181595921516418,0.5722816586494446,0.6573408842086792,0.24066635966300964,0.6949555277824402,0.26268869638442993,0.6813552379608154,0.47390931844711304,0.7311683893203735,0.5565301775932312,0.7462586760520935,0.2283523678779602,0.8144969940185547,0.24388223886489868,0.7996819019317627,0.40469279885292053,0.8149871826171875,0.4742112457752228,0.8149716854095459,0
0.7981058359146118,0.8243095278739929,0.8381991386413574,0.635032057762146,0.7248926162719727,0.4127030372619629,0.6153914332389832,0.27069512009620667,0.5868530869483948,0.15764808654785156,0.3842557370662689,0.463899165391922,0.3611462414264679,0.42602282762527466,0.5155342817306519,0.5112963318824768,0.5925753116607666,0.5693843960762024,0.2915384769439697,0.5744744539260864,0.29061800241470337,0.5390782356262207,0.4963843822479248,0.6206585168838501,0.5829161405563354,0.6614153385162354,0.2470187544822693,0.6895533204078674,0.28606146574020386,0.682112991809845,0.4943881332874298,0.7314600348472595,0.5794088840484619,0.7479095458984375,0.22908608615398407,0.8095694780349731,0.2721039354801178,0.8055049180984497,0.42949017882347107,0.8141816854476929,0.49799880385398865,0.8066530227661133,0
0.8007956743240356,0.8231555223464966,0.8366098403930664,0.6403322219848633,0.7147019505500793,0.4187343716621399,0.6109718084335327,0.26670652627944946,0.5849464535713196,0.1477629542350769,0.38135528564453125,0.45559677481651306,0.35383617877960205,0.4262550473213196,0.5143967866897583,0.5157946944236755,0.6013242602348328,0.5718197226524353,0.2905171513557434,0.5675500631332397,0.28665149211883545,0.5352613925933838,0.49561864137649536,0.6222917437553406,0.5827218890190125,0.6623505353927612,0.2456250637769699,0.6862385869026184,0.27729859948158264,0.6790707111358643,0.4845162332057953,0.7322120070457458,0.5685333013534546,0.7472412586212158,0.2272137850522995,0.8092156052589417,0.2607937157154083,0.8017960786819458,0.4188448190689087,0.8106950521469116,0.4861426055431366,0.8013448715209961,0
0.796815037727356,0.8198186755180359,0.8329079747200012,0.6412816643714905,0.7270950078964233,0.4071539640426636,0.6148564219474792,0.26067179441452026,0.5770777463912964,0.14544501900672913,0.39500218629837036,0.46299049258232117,0.34151968359947205,0.4282047152519226,0.5114490389823914,0.5120736956596375,0.5948736667633057,0.5675515532493591,0.30870670080184937,0.5723841190338135,0.27573633193969727,0.530350923538208,0.4974792003631592,0.6131088733673096,0.5766409635543823,0.6518173217773438,0.26711010932922363,0.6863797903060913,0.25438207387924194,0.6670663356781006,0.4752218723297119,0.7217857241630554,0.5565347671508789,0.7416744232177734,0.2515665292739868,0.8039425015449524,0.254288911819458,0.7829946279525757,0.41614001989364624,0.8004108667373657,0.4822409451007843,0.8045653104782104,0
0.8082678318023682,0.8139574527740479,0.8432979583740234,0.6280369162559509,0.7244224548339844,0.40975961089134216,0.6110444068908691,0.26481151580810547,0.5774519443511963,0.14643511176109314,0.3866454064846039,0.45623841881752014,0.3619804084300995,0.4287383258342743,0.5206583738327026,0.5131911635398865,0.5913495421409607,0.560217559337616,0.3021215498447418,0.56822270154953,0.2966776490211487,0.5335840582847595,0.5037989616394043,0.6166886687278748,0.5762353539466858,0.652117133140564,0.25710567831993103,0.6849567294120789,0.27869874238967896,0.6686288714408875,0.48856210708618164,0.7226967811584473,0.5652281045913696,0.741493821144104,0.23494857549667358,0.8090591430664062,0.25864553451538086,0.7901316285133362,0.423894464969635,0.8017083406448364,0.49162936210632324,0.7998653650283813,0
0.8054980039596558,0.8088738918304443,0.8439843058586121,0.627176821231842,0.7159456014633179,0.41143280267715454,0.6093917489051819,0.26029470562934875,0.5765122175216675,0.1432158350944519,0.37511375546455383,0.45677900314331055,0.35942593216896057,0.43090900778770447,0.5202452540397644,0.5185183882713318,0.5990191698074341,0.5671537518501282,0.2928420603275299,0.5677037835121155,0.29095160961151123,0.5354244709014893,0.49747225642204285,0.6181108355522156,0.5756931304931641,0.6511430740356445,0.2515140175819397,0.6867352724075317,0.27868932485580444,0.6741713881492615,0.48558783531188965,0.7259631156921387,0.563035786151886,0.7405192852020264,0.23434573411941528,0.8103049993515015,0.2653741240501404,0.7963488101959229,0.4253770709037781,0.8079309463500977,0.48868703842163086,0.8045139312744141,0
0.7982348203659058,0.8135777711868286,0.8423327207565308,0.6330743432044983,0.716539204120636,0.4133131504058838,0.6047859787940979,0.2656565308570862,0.5736018419265747,0.1512565314769745,0.3796502947807312,0.4630014896392822,0.3559871315956116,0.4311601221561432,0.5173021554946899,0.517928421497345,0.5934584140777588,0.5663583278656006,0.30099403858184814,0.5727324485778809,0.28971755504608154,0.5339911580085754,0.4967791736125946,0.61735600233078,0.5724394917488098,0.6527421474456787,0.2584618031978607,0.6886807680130005,0.27804338932037354,0.6714783906936646,0.48508650064468384,0.7257529497146606,0.5602854490280151,0.7448311448097229,0.23752839863300323,0.810024619102478,0.2599353790283203,0.7896552085876465,0.4208499491214752,0.8058321475982666,0.48418736457824707,0.8094375133514404,0
0.8100335597991943,0.8205485343933105,0.8432013988494873,0.645367443561554,0.723587691783905,0.40582478046417236,0.6117879748344421,0.25994032621383667,0.578467607498169,0.14063429832458496,0.37539222836494446,0.45759010314941406,0.34764325618743896,0.4281039535999298,0.5109516978263855,0.5131223201751709,0.5953341126441956,0.5667712092399597,0.2873881459236145,0.5695403814315796,0.29082411527633667,0.5370482206344604,0.5085941553115845,0.621789276599884,0.5866931080818176,0.6559262275695801,0.2501658499240875,0.6887204647064209,0.27117156982421875,0.68107008934021,0.48861458897590637,0.7348489165306091,0.5662770867347717,0.7463353872299194,0.24400673806667328,0.808025598526001,0.25952592492103577,0.7982546091079712,0.420670747756958,0.8157315254211426,0.4837644398212433,0.8126106262207031,0
0.7923065423965454,0.7847083806991577,0.8002507090568542,0.5963714718818665,0.6595553755760193,0.39720621705055237,0.5386797785758972,0.2684344947338104,0.5029457211494446,0.1658785343170166,0.38117095828056335,0.49184760451316833,0.2751944661140442,0.45720410346984863,0.4468218684196472,0.5171086192131042,0.5515885353088379,0.5546697974205017,0.33198702335357666,0.6084399223327637,0.22992217540740967,0.5577667951583862,0.44959917664527893,0.6123321056365967,0.5511440634727478,0.6414318084716797,0.3151281476020813,0.7182849645614624,0.2428417056798935,0.6864579916000366,0.4550260305404663,0.7155773043632507,0.5479146838188171,0.7303962111473083,0.31518709659576416,0.8296988606452942,0.2580752372741699,0.7999655604362488,0.41021865606307983,0.7988893985748291,0.4866047501564026,0.8010040521621704,0
